rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.7554 -0.0556 -0.6511 -0.0485 0.6559 -0.1542 -0.7379 -0.04 0.7307 -0.1635 -0.6562 -0.0939 0.7132 0.0667 -0.6938 -0.0745 0.677 -0.099 -0.7283 -0.0362 0.7589 0.0377 -0.65 -0.0141 0.9435 0.1172 0.3045 -0.0578 0.6711 -0.1113 -0.7307 -0.0575 0.7228 -0.1141 -0.6799 -0.0469 0.9329 0.0291 0.3574 0.0333
0.7554 -0.0556 -0.6511 -0.0485 0.6559 -0.1542 -0.7379 -0.04 0.7307 -0.1618 -0.6568 -0.0917 0.7132 0.0667 -0.6938 -0.0745 0.677 -0.099 -0.7283 -0.0362 0.7589 0.0377 -0.65 -0.0141 0.9435 0.1172 0.3045 -0.0578 0.6711 -0.1113 -0.7307 -0.0575 0.7228 -0.1141 -0.6799 -0.0469 0.9329 0.0291 0.3574 0.0333
0.7554 -0.0556 -0.6511 -0.0485 0.6559 -0.1542 -0.7379 -0.04 0.7307 -0.1618 -0.6568 -0.0917 0.7132 0.0667 -0.6938 -0.0745 0.677 -0.099 -0.7283 -0.0362 0.7589 0.0377 -0.65 -0.0141 0.9435 0.1172 0.3045 -0.0578 0.6711 -0.1113 -0.7307 -0.0575 0.7214 -0.1169 -0.6808 -0.0496 0.9329 0.0291 0.3574 0.0333
0.7554 -0.0556 -0.6511 -0.0485 0.6559 -0.1542 -0.7379 -0.04 0.7307 -0.1618 -0.6568 -0.0917 0.7132 0.0667 -0.6938 -0.0745 0.677 -0.099 -0.7283 -0.0362 0.7589 0.0377 -0.65 -0.0141 0.9435 0.1172 0.3045 -0.0578 0.6711 -0.1113 -0.7307 -0.0575 0.7214 -0.1169 -0.6808 -0.0496 0.9329 0.0291 0.3574 0.0333
0.7554 -0.0556 -0.6511 -0.0485 0.6563 -0.1536 -0.7377 -0.0391 0.7307 -0.1618 -0.6568 -0.0917 0.7132 0.0667 -0.6938 -0.0745 0.6788 -0.0975 -0.7269 -0.0377 0.7589 0.0377 -0.65 -0.0141 0.9435 0.1172 0.3045 -0.0578 0.6701 -0.1127 -0.7311 -0.0608 0.7214 -0.1169 -0.6808 -0.0496 0.9329 0.0294 0.3574 0.0338
0.7554 -0.0556 -0.6511 -0.0485 0.6563 -0.1536 -0.7377 -0.0391 0.7307 -0.1618 -0.6568 -0.0917 0.7132 0.0667 -0.6938 -0.0745 0.6788 -0.0975 -0.7269 -0.0377 0.7584 0.0419 -0.6503 -0.014 0.9435 0.1172 0.3045 -0.0578 0.6701 -0.1127 -0.7311 -0.0608 0.7214 -0.1169 -0.6808 -0.0496 0.9329 0.0294 0.3574 0.0338
0.7554 -0.0556 -0.6511 -0.0485 0.6563 -0.1536 -0.7377 -0.0391 0.7307 -0.1618 -0.6568 -0.0917 0.7132 0.0667 -0.6938 -0.0745 0.6788 -0.0975 -0.7269 -0.0377 0.7584 0.0419 -0.6503 -0.014 0.9435 0.1172 0.3045 -0.0578 0.6701 -0.1127 -0.7311 -0.0608 0.7214 -0.1169 -0.6808 -0.0496 0.9329 0.0294 0.3574 0.0338
0.7556 -0.0549 -0.6509 -0.0486 0.6563 -0.1536 -0.7377 -0.0391 0.7307 -0.1618 -0.6568 -0.0917 0.7129 0.0669 -0.6942 -0.0729 0.6788 -0.0975 -0.7269 -0.0377 0.7584 0.0419 -0.6503 -0.014 0.9435 0.1172 0.3045 -0.0578 0.6701 -0.1127 -0.7311 -0.0608 0.7214 -0.1169 -0.6808 -0.0496 0.9329 0.0294 0.3574 0.0338
0.7556 -0.0549 -0.6509 -0.0486 0.6563 -0.1536 -0.7377 -0.0391 0.7309 -0.1578 -0.6583 -0.0869 0.7129 0.0669 -0.6942 -0.0729 0.6788 -0.0975 -0.7269 -0.0377 0.7584 0.0419 -0.6503 -0.014 0.9435 0.1172 0.3045 -0.0578 0.6701 -0.1127 -0.7311 -0.0608 0.7214 -0.1169 -0.6808 -0.0496 0.9329 0.0294 0.3574 0.0338
0.7556 -0.0549 -0.6509 -0.0486 0.6563 -0.1536 -0.7377 -0.0391 0.7309 -0.1578 -0.6583 -0.0869 0.7129 0.0669 -0.6942 -0.0729 0.6788 -0.0975 -0.7269 -0.0377 0.7584 0.0419 -0.6503 -0.014 0.9435 0.1172 0.3045 -0.0578 0.6701 -0.1127 -0.7311 -0.0608 0.721 -0.1241 -0.6797 -0.0518 0.9329 0.0294 0.3574 0.0338
0.7556 -0.0549 -0.6509 -0.0486 0.6563 -0.1536 -0.7377 -0.0391 0.7309 -0.1578 -0.6583 -0.0869 0.7129 0.0669 -0.6942 -0.0729 0.6788 -0.0975 -0.7269 -0.0377 0.7584 0.0419 -0.6503 -0.014 0.9435 0.1172 0.3045 -0.0578 0.6701 -0.1127 -0.7311 -0.0608 0.721 -0.1241 -0.6797 -0.0518 0.9329 0.0294 0.3574 0.0338
0.7556 -0.0549 -0.6509 -0.0486 0.6581 -0.1492 -0.737 -0.0374 0.7309 -0.1578 -0.6583 -0.0869 0.7129 0.0669 -0.6942 -0.0729 0.6823 -0.0991 -0.7236 -0.0347 0.7584 0.0419 -0.6503 -0.014 0.9432 0.1195 0.3041 -0.059 0.6697 -0.1129 -0.7311 -0.0654 0.721 -0.1241 -0.6797 -0.0518 0.9328 0.0294 0.3576 0.0339
0.7556 -0.0549 -0.6509 -0.0486 0.6581 -0.1492 -0.737 -0.0374 0.7309 -0.1578 -0.6583 -0.0869 0.7129 0.0669 -0.6942 -0.0729 0.6823 -0.0991 -0.7236 -0.0347 0.7587 0.0451 -0.6497 -0.0164 0.9432 0.1195 0.3041 -0.059 0.6697 -0.1129 -0.7311 -0.0654 0.721 -0.1241 -0.6797 -0.0518 0.9328 0.0294 0.3576 0.0339
0.7556 -0.0549 -0.6509 -0.0486 0.6581 -0.1492 -0.737 -0.0374 0.7309 -0.1578 -0.6583 -0.0869 0.7133 0.0662 -0.6945 -0.068 0.6823 -0.0991 -0.7236 -0.0347 0.7587 0.0451 -0.6497 -0.0164 0.9432 0.1195 0.3041 -0.059 0.6697 -0.1129 -0.7311 -0.0654 0.721 -0.1241 -0.6797 -0.0518 0.9328 0.0294 0.3576 0.0339
0.7556 -0.0501 -0.6514 -0.0472 0.6581 -0.1492 -0.737 -0.0374 0.728 -0.1558 -0.663 -0.0781 0.7133 0.0662 -0.6945 -0.068 0.6823 -0.0991 -0.7236 -0.0347 0.7587 0.0451 -0.6497 -0.0164 0.9432 0.1195 0.3041 -0.059 0.6697 -0.1129 -0.7311 -0.0654 0.721 -0.1241 -0.6797 -0.0518 0.9328 0.0294 0.3576 0.0339
0.7556 -0.0501 -0.6514 -0.0472 0.6581 -0.1492 -0.737 -0.0374 0.728 -0.1558 -0.663 -0.0781 0.7133 0.0662 -0.6945 -0.068 0.6823 -0.0991 -0.7236 -0.0347 0.7587 0.0451 -0.6497 -0.0164 0.9432 0.1195 0.3041 -0.059 0.6697 -0.1129 -0.7311 -0.0654 0.721 -0.1241 -0.6797 -0.0518 0.9328 0.0294 0.3576 0.0339
0.7556 -0.0501 -0.6514 -0.0472 0.6581 -0.1492 -0.737 -0.0374 0.728 -0.1558 -0.663 -0.0781 0.7133 0.0662 -0.6945 -0.068 0.6823 -0.0991 -0.7236 -0.0347 0.7587 0.0451 -0.6497 -0.0164 0.9432 0.1195 0.3041 -0.059 0.6697 -0.1129 -0.7311 -0.0654 0.7217 -0.1273 -0.6788 -0.0467 0.9328 0.0294 0.3576 0.0339
0.7556 -0.0501 -0.6514 -0.0472 0.6581 -0.1492 -0.737 -0.0374 0.728 -0.1558 -0.663 -0.0781 0.7133 0.0662 -0.6945 -0.068 0.6823 -0.0991 -0.7236 -0.0347 0.7587 0.0451 -0.6497 -0.0164 0.9432 0.1195 0.3041 -0.059 0.6697 -0.1129 -0.7311 -0.0654 0.7217 -0.1273 -0.6788 -0.0467 0.9328 0.0294 0.3576 0.0339
0.7556 -0.0501 -0.6514 -0.0472 0.6595 -0.1456 -0.7365 -0.0376 0.728 -0.1558 -0.663 -0.0781 0.7133 0.0662 -0.6945 -0.068 0.6861 -0.1016 -0.7196 -0.0333 0.7587 0.0451 -0.6497 -0.0164 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7217 -0.1273 -0.6788 -0.0467 0.9354 0.0339 0.3505 0.0323
0.7556 -0.0501 -0.6514 -0.0472 0.6595 -0.1456 -0.7365 -0.0376 0.728 -0.1558 -0.663 -0.0781 0.7133 0.0662 -0.6945 -0.068 0.6861 -0.1016 -0.7196 -0.0333 0.7606 0.0637 -0.646 -0.0146 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7217 -0.1273 -0.6788 -0.0467 0.9354 0.0339 0.3505 0.0323
0.7556 -0.0501 -0.6514 -0.0472 0.6595 -0.1456 -0.7365 -0.0376 0.728 -0.1558 -0.663 -0.0781 0.7184 0.0768 -0.6901 -0.0419 0.6861 -0.1016 -0.7196 -0.0333 0.7606 0.0637 -0.646 -0.0146 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7217 -0.1273 -0.6788 -0.0467 0.9354 0.0339 0.3505 0.0323
0.7578 -0.0378 -0.65 -0.0439 0.6595 -0.1456 -0.7365 -0.0376 0.728 -0.1558 -0.663 -0.0781 0.7184 0.0768 -0.6901 -0.0419 0.6861 -0.1016 -0.7196 -0.0333 0.7606 0.0637 -0.646 -0.0146 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7217 -0.1273 -0.6788 -0.0467 0.9354 0.0339 0.3505 0.0323
0.7578 -0.0378 -0.65 -0.0439 0.6595 -0.1456 -0.7365 -0.0376 0.7284 -0.14 -0.6688 -0.051 0.7184 0.0768 -0.6901 -0.0419 0.6861 -0.1016 -0.7196 -0.0333 0.7606 0.0637 -0.646 -0.0146 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7217 -0.1273 -0.6788 -0.0467 0.9354 0.0339 0.3505 0.0323
0.7578 -0.0378 -0.65 -0.0439 0.6595 -0.1456 -0.7365 -0.0376 0.7284 -0.14 -0.6688 -0.051 0.7184 0.0768 -0.6901 -0.0419 0.6861 -0.1016 -0.7196 -0.0333 0.7606 0.0637 -0.646 -0.0146 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7242 -0.1537 -0.671 -0.0402 0.9354 0.0339 0.3505 0.0323
0.7578 -0.0378 -0.65 -0.0439 0.6727 -0.1218 -0.7293 -0.027 0.7284 -0.14 -0.6688 -0.051 0.7184 0.0768 -0.6901 -0.0419 0.6861 -0.1016 -0.7196 -0.0333 0.7606 0.0637 -0.646 -0.0146 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7242 -0.1537 -0.671 -0.0402 0.9354 0.0339 0.3505 0.0323
0.7578 -0.0378 -0.65 -0.0439 0.6727 -0.1218 -0.7293 -0.027 0.7284 -0.14 -0.6688 -0.051 0.7184 0.0768 -0.6901 -0.0419 0.6861 -0.1016 -0.7196 -0.0333 0.7606 0.0637 -0.646 -0.0146 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7242 -0.1537 -0.671 -0.0402 0.9398 0.0413 0.338 0.0284
0.7578 -0.0378 -0.65 -0.0439 0.6727 -0.1218 -0.7293 -0.027 0.7284 -0.14 -0.6688 -0.051 0.7184 0.0768 -0.6901 -0.0419 0.6861 -0.1016 -0.7196 -0.0333 0.7655 0.0765 -0.6385 -0.0206 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7242 -0.1537 -0.671 -0.0402 0.9398 0.0413 0.338 0.0284
0.7578 -0.0378 -0.65 -0.0439 0.6727 -0.1218 -0.7293 -0.027 0.7284 -0.14 -0.6688 -0.051 0.7311 0.0952 -0.6756 0.0049 0.6861 -0.1016 -0.7196 -0.0333 0.7655 0.0765 -0.6385 -0.0206 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7242 -0.1537 -0.671 -0.0402 0.9398 0.0413 0.338 0.0284
0.7593 -0.0083 -0.6503 -0.0214 0.6727 -0.1218 -0.7293 -0.027 0.7284 -0.14 -0.6688 -0.051 0.7311 0.0952 -0.6756 0.0049 0.6861 -0.1016 -0.7196 -0.0333 0.7655 0.0765 -0.6385 -0.0206 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7242 -0.1537 -0.671 -0.0402 0.9398 0.0413 0.338 0.0284
0.7593 -0.0083 -0.6503 -0.0214 0.6727 -0.1218 -0.7293 -0.027 0.7292 -0.1096 -0.6754 -0.0082 0.7311 0.0952 -0.6756 0.0049 0.6861 -0.1016 -0.7196 -0.0333 0.7655 0.0765 -0.6385 -0.0206 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7244 -0.1697 -0.6679 -0.0178 0.9398 0.0413 0.338 0.0284
0.7593 -0.0083 -0.6503 -0.0214 0.6727 -0.1218 -0.7293 -0.027 0.7292 -0.1096 -0.6754 -0.0082 0.7311 0.0952 -0.6756 0.0049 0.6861 -0.1016 -0.7196 -0.0333 0.7655 0.0765 -0.6385 -0.0206 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7244 -0.1697 -0.6679 -0.0178 0.9398 0.0413 0.338 0.0284
0.7593 -0.0083 -0.6503 -0.0214 0.6727 -0.1218 -0.7293 -0.027 0.7292 -0.1096 -0.6754 -0.0082 0.7311 0.0952 -0.6756 0.0049 0.6861 -0.1016 -0.7196 -0.0333 0.7655 0.0765 -0.6385 -0.0206 0.9432 0.1195 0.3041 -0.059 0.67 -0.1062 -0.7318 -0.0656 0.7244 -0.1697 -0.6679 -0.0178 0.9398 0.0413 0.338 0.0284
0.7593 -0.0083 -0.6503 -0.0214 0.6892 -0.1083 -0.7159 -0.0273 0.7292 -0.1096 -0.6754 -0.0082 0.7311 0.0952 -0.6756 0.0049 0.6902 -0.0821 -0.7178 -0.0397 0.7655 0.0765 -0.6385 -0.0206 0.9476 0.1404 0.282 -0.0529 0.6549 -0.1105 -0.7409 -0.0999 0.7244 -0.1697 -0.6679 -0.0178 0.9382 0.0394 0.3428 0.0274
0.7593 -0.0083 -0.6503 -0.0214 0.6892 -0.1083 -0.7159 -0.0273 0.7292 -0.1096 -0.6754 -0.0082 0.7311 0.0952 -0.6756 0.0049 0.6902 -0.0821 -0.7178 -0.0397 0.7744 0.0789 -0.6268 -0.0364 0.9476 0.1404 0.282 -0.0529 0.6549 -0.1105 -0.7409 -0.0999 0.7244 -0.1697 -0.6679 -0.0178 0.9382 0.0394 0.3428 0.0274
0.7593 -0.0083 -0.6503 -0.0214 0.6892 -0.1083 -0.7159 -0.0273 0.7292 -0.1096 -0.6754 -0.0082 0.7396 0.1025 -0.663 0.054 0.6902 -0.0821 -0.7178 -0.0397 0.7744 0.0789 -0.6268 -0.0364 0.9476 0.1404 0.282 -0.0529 0.6549 -0.1105 -0.7409 -0.0999 0.7244 -0.1697 -0.6679 -0.0178 0.9382 0.0394 0.3428 0.0274
0.7662 0.0058 -0.6417 -0.0331 0.6892 -0.1083 -0.7159 -0.0273 0.7292 -0.1096 -0.6754 -0.0082 0.7396 0.1025 -0.663 0.054 0.6902 -0.0821 -0.7178 -0.0397 0.7744 0.0789 -0.6268 -0.0364 0.9476 0.1404 0.282 -0.0529 0.6549 -0.1105 -0.7409 -0.0999 0.7244 -0.1697 -0.6679 -0.0178 0.9382 0.0394 0.3428 0.0274
0.7662 0.0058 -0.6417 -0.0331 0.6892 -0.1083 -0.7159 -0.0273 0.7208 -0.0908 -0.686 0.0394 0.7396 0.1025 -0.663 0.054 0.6902 -0.0821 -0.7178 -0.0397 0.7744 0.0789 -0.6268 -0.0364 0.9476 0.1404 0.282 -0.0529 0.6549 -0.1105 -0.7409 -0.0999 0.7244 -0.1697 -0.6679 -0.0178 0.9382 0.0394 0.3428 0.0274
0.7662 0.0058 -0.6417 -0.0331 0.6892 -0.1083 -0.7159 -0.0273 0.7208 -0.0908 -0.686 0.0394 0.7396 0.1025 -0.663 0.054 0.6902 -0.0821 -0.7178 -0.0397 0.7744 0.0789 -0.6268 -0.0364 0.9476 0.1404 0.282 -0.0529 0.6549 -0.1105 -0.7409 -0.0999 0.7189 -0.1768 -0.6722 0.0023 0.9382 0.0394 0.3428 0.0274
