rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
-0.655 -0.2136 0.5518 -0.4699 0.0824 0.1995 0.7677 -0.6034 -0.6026 0.056 0.6292 0.4877 0.1559 -0.3131 0.7768 0.5237 -0.6348 0.242 0.7328 -0.04 -0.6931 -0.0323 0.6951 -0.1883 -0.9504 -0.0588 -0.3038 -0.0309 -0.5834 0.0646 0.8094 0.0154 -0.6667 0.1276 0.7342 0.0139 -0.9396 0.1424 -0.3082 0.0435
-0.6519 -0.2209 0.5511 -0.4717 0.0824 0.1995 0.7677 -0.6034 -0.6026 0.056 0.6292 0.4877 0.1559 -0.3131 0.7768 0.5237 -0.6364 0.2339 0.7333 -0.0493 -0.6923 -0.0369 0.6953 -0.1896 -0.9504 -0.0588 -0.3038 -0.0309 -0.5834 0.0646 0.8094 0.0154 -0.6667 0.1276 0.7342 0.0139 -0.9396 0.1424 -0.3082 0.0435
-0.6519 -0.2209 0.5511 -0.4717 0.0824 0.1995 0.7677 -0.6034 -0.6026 0.056 0.6292 0.4877 0.1559 -0.3131 0.7768 0.5237 -0.6364 0.2339 0.7333 -0.0493 -0.6923 -0.0369 0.6953 -0.1896 -0.9504 -0.0588 -0.3038 -0.0309 -0.5834 0.0646 0.8094 0.0154 -0.6667 0.1276 0.7342 0.0139 -0.9396 0.1424 -0.3082 0.0435
-0.6519 -0.2209 0.5511 -0.4717 0.0824 0.1995 0.7677 -0.6034 -0.6026 0.056 0.6292 0.4877 0.1559 -0.3131 0.7768 0.5237 -0.6364 0.2339 0.7333 -0.0493 -0.6923 -0.0369 0.6953 -0.1896 -0.9504 -0.0588 -0.3038 -0.0309 -0.5834 0.0646 0.8094 0.0154 -0.6667 0.1276 0.7342 0.0139 -0.9396 0.1424 -0.3082 0.0435
-0.6519 -0.2209 0.5511 -0.4717 0.0856 0.1957 0.7706 -0.6005 -0.6026 0.056 0.6292 0.4877 0.1494 -0.3174 0.7783 0.5207 -0.6364 0.2339 0.7333 -0.0493 -0.6923 -0.0369 0.6953 -0.1896 -0.9504 -0.0588 -0.3038 -0.0309 -0.5834 0.0646 0.8094 0.0154 -0.655 0.1526 0.7386 0.0465 -0.9428 0.137 -0.3021 0.0337
-0.6519 -0.2209 0.5511 -0.4717 0.0856 0.1957 0.7706 -0.6005 -0.6026 0.056 0.6292 0.4877 0.1494 -0.3174 0.7783 0.5207 -0.6364 0.2339 0.7333 -0.0493 -0.6923 -0.0369 0.6953 -0.1896 -0.9504 -0.0588 -0.3038 -0.0309 -0.5834 0.0646 0.8094 0.0154 -0.655 0.1526 0.7386 0.0465 -0.9428 0.137 -0.3021 0.0337
-0.6519 -0.2209 0.5511 -0.4717 0.0856 0.1957 0.7706 -0.6005 -0.6064 0.0579 0.6298 0.4819 0.1494 -0.3174 0.7783 0.5207 -0.6364 0.2339 0.7333 -0.0493 -0.6923 -0.0369 0.6953 -0.1896 -0.9504 -0.0591 -0.3038 -0.0318 -0.5794 0.0735 0.8115 0.0163 -0.655 0.1526 0.7386 0.0465 -0.9428 0.137 -0.3021 0.0337
-0.6519 -0.2209 0.5511 -0.4717 0.0856 0.1957 0.7706 -0.6005 -0.6064 0.0579 0.6298 0.4819 0.1494 -0.3174 0.7783 0.5207 -0.6364 0.2339 0.7333 -0.0493 -0.6923 -0.0369 0.6953 -0.1896 -0.9504 -0.0591 -0.3038 -0.0318 -0.5794 0.0735 0.8115 0.0163 -0.655 0.1526 0.7386 0.0465 -0.9428 0.137 -0.3021 0.0337
-0.6462 -0.2319 0.5554 -0.4693 0.0856 0.1957 0.7706 -0.6005 -0.6064 0.0579 0.6298 0.4819 0.1494 -0.3174 0.7783 0.5207 -0.6346 0.2336 0.7355 -0.0421 -0.6915 -0.0317 0.6971 -0.1866 -0.9504 -0.0591 -0.3038 -0.0318 -0.5794 0.0735 0.8115 0.0163 -0.655 0.1526 0.7386 0.0465 -0.9428 0.137 -0.3021 0.0337
-0.6462 -0.2319 0.5554 -0.4693 0.0856 0.1957 0.7706 -0.6005 -0.6064 0.0579 0.6298 0.4819 0.1494 -0.3174 0.7783 0.5207 -0.6346 0.2336 0.7355 -0.0421 -0.6915 -0.0317 0.6971 -0.1866 -0.9504 -0.0591 -0.3038 -0.0318 -0.5794 0.0735 0.8115 0.0163 -0.655 0.1526 0.7386 0.0465 -0.9428 0.137 -0.3021 0.0337
-0.6462 -0.2319 0.5554 -0.4693 0.0856 0.1957 0.7706 -0.6005 -0.6064 0.0579 0.6298 0.4819 0.1494 -0.3174 0.7783 0.5207 -0.6346 0.2336 0.7355 -0.0421 -0.6915 -0.0317 0.6971 -0.1866 -0.9504 -0.0591 -0.3038 -0.0318 -0.5794 0.0735 0.8115 0.0163 -0.655 0.1526 0.7386 0.0465 -0.9428 0.137 -0.3021 0.0337
-0.6462 -0.2319 0.5554 -0.4693 0.09 0.1964 0.7751 -0.5938 -0.6064 0.0579 0.6298 0.4819 0.1426 -0.3198 0.7828 0.5145 -0.6346 0.2336 0.7355 -0.0421 -0.6915 -0.0317 0.6971 -0.1866 -0.9504 -0.0591 -0.3038 -0.0318 -0.5794 0.0735 0.8115 0.0163 -0.6484 0.1707 0.7391 0.0638 -0.9428 0.137 -0.3021 0.0337
-0.6462 -0.2319 0.5554 -0.4693 0.09 0.1964 0.7751 -0.5938 -0.6109 0.061 0.6289 0.4771 0.1426 -0.3198 0.7828 0.5145 -0.6346 0.2336 0.7355 -0.0421 -0.6915 -0.0317 0.6971 -0.1866 -0.9504 -0.0591 -0.3038 -0.0318 -0.5794 0.0735 0.8115 0.0163 -0.6484 0.1707 0.7391 0.0638 -0.9449 0.1339 -0.2969 0.0311
-0.6462 -0.2319 0.5554 -0.4693 0.09 0.1964 0.7751 -0.5938 -0.6109 0.061 0.6289 0.4771 0.1426 -0.3198 0.7828 0.5145 -0.6346 0.2336 0.7355 -0.0421 -0.6915 -0.0317 0.6971 -0.1866 -0.9504 -0.0591 -0.3038 -0.0318 -0.5794 0.0735 0.8115 0.0163 -0.6484 0.1707 0.7391 0.0638 -0.9449 0.1339 -0.2969 0.0311
-0.6462 -0.2319 0.5554 -0.4693 0.09 0.1964 0.7751 -0.5938 -0.6109 0.061 0.6289 0.4771 0.1426 -0.3198 0.7828 0.5145 -0.6346 0.2336 0.7355 -0.0421 -0.6911 -0.0286 0.6971 -0.1886 -0.9503 -0.0593 -0.3038 -0.0323 -0.5787 0.083 0.8112 0.018 -0.6484 0.1707 0.7391 0.0638 -0.9449 0.1339 -0.2969 0.0311
