rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.7862 -0.1896 -0.588 -0.0155 0.6432 -0.3731 -0.6606 -0.1027 0.6986 -0.1652 -0.6141 -0.3279 0.6776 0.2067 -0.7035 -0.0565 0.6235 -0.3449 -0.6682 -0.2139 0.7028 0.1671 -0.674 0.1544 0.9152 0.173 0.3397 -0.1304 0.582 -0.3246 -0.6756 -0.3155 0.6321 -0.3652 -0.5921 -0.3412 0.8879 0.0626 0.3475 -0.2949
0.7862 -0.1896 -0.588 -0.0155 0.6432 -0.3731 -0.6606 -0.1027 0.6986 -0.1652 -0.6141 -0.3279 0.6776 0.2067 -0.7035 -0.0565 0.6235 -0.3449 -0.6682 -0.2139 0.7028 0.1671 -0.674 0.1544 0.9152 0.173 0.3397 -0.1304 0.582 -0.3246 -0.6756 -0.3155 0.6321 -0.3652 -0.5921 -0.3412 0.8879 0.0626 0.3475 -0.2949
0.7862 -0.1896 -0.588 -0.0155 0.6432 -0.3731 -0.6606 -0.1027 0.699 -0.1654 -0.6135 -0.328 0.6776 0.2067 -0.7035 -0.0565 0.6235 -0.3449 -0.6682 -0.2139 0.7028 0.1671 -0.674 0.1544 0.9146 0.1729 0.3414 -0.1309 0.582 -0.3246 -0.6756 -0.3155 0.6321 -0.3652 -0.5921 -0.3412 0.8879 0.0626 0.3475 -0.2949
0.7862 -0.1896 -0.588 -0.0155 0.6432 -0.3731 -0.6606 -0.1027 0.699 -0.1654 -0.6135 -0.328 0.6776 0.2067 -0.7035 -0.0565 0.6235 -0.3449 -0.6682 -0.2139 0.7028 0.1671 -0.674 0.1544 0.9146 0.1729 0.3414 -0.1309 0.582 -0.3246 -0.6756 -0.3155 0.6321 -0.3652 -0.5921 -0.3412 0.8879 0.0626 0.3475 -0.2949
0.7862 -0.1896 -0.588 -0.0155 0.6432 -0.3731 -0.6606 -0.1027 0.699 -0.1654 -0.6135 -0.328 0.6784 0.2066 -0.7027 -0.0573 0.6235 -0.3447 -0.6684 -0.2137 0.702 0.1714 -0.6737 0.155 0.9146 0.1729 0.3414 -0.1309 0.582 -0.3246 -0.6756 -0.3155 0.6321 -0.3652 -0.5921 -0.3412 0.8879 0.0626 0.3475 -0.2949
0.7862 -0.1896 -0.588 -0.0155 0.6432 -0.3731 -0.6606 -0.1027 0.699 -0.1654 -0.6135 -0.328 0.6784 0.2066 -0.7027 -0.0573 0.6235 -0.3447 -0.6684 -0.2137 0.702 0.1714 -0.6737 0.155 0.9146 0.1729 0.3414 -0.1309 0.582 -0.3246 -0.6756 -0.3155 0.6321 -0.3652 -0.5921 -0.3412 0.8879 0.0626 0.3475 -0.2949
0.7864 -0.188 -0.5882 -0.0136 0.6428 -0.3702 -0.6628 -0.1018 0.699 -0.1654 -0.6135 -0.328 0.6784 0.2066 -0.7027 -0.0573 0.6235 -0.3447 -0.6684 -0.2137 0.702 0.1714 -0.6737 0.155 0.9146 0.1729 0.3414 -0.1309 0.5826 -0.325 -0.6754 -0.3143 0.6325 -0.366 -0.5912 -0.3412 0.8871 0.0635 0.3498 -0.2945
0.7864 -0.188 -0.5882 -0.0136 0.6428 -0.3702 -0.6628 -0.1018 0.699 -0.1654 -0.6135 -0.328 0.6784 0.2066 -0.7027 -0.0573 0.6235 -0.3447 -0.6684 -0.2137 0.702 0.1714 -0.6737 0.155 0.9146 0.1729 0.3414 -0.1309 0.5826 -0.325 -0.6754 -0.3143 0.6325 -0.366 -0.5912 -0.3412 0.8871 0.0635 0.3498 -0.2945
0.7864 -0.188 -0.5882 -0.0136 0.6428 -0.3702 -0.6628 -0.1018 0.699 -0.1654 -0.6135 -0.328 0.6784 0.2066 -0.7027 -0.0573 0.6235 -0.3447 -0.6684 -0.2137 0.702 0.1714 -0.6737 0.155 0.9146 0.1729 0.3414 -0.1309 0.5826 -0.325 -0.6754 -0.3143 0.6325 -0.366 -0.5912 -0.3412 0.8871 0.0635 0.3498 -0.2945
0.7864 -0.188 -0.5882 -0.0136 0.6428 -0.3702 -0.6628 -0.1018 0.699 -0.1653 -0.6128 -0.3295 0.6784 0.2066 -0.7027 -0.0573 0.6235 -0.3447 -0.6684 -0.2137 0.702 0.1714 -0.6737 0.155 0.9142 0.1728 0.3423 -0.1313 0.5826 -0.325 -0.6754 -0.3143 0.6325 -0.366 -0.5912 -0.3412 0.8871 0.0635 0.3498 -0.2945
