rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.764 -0.0817 -0.6331 0.0946 0.5491 -0.2979 -0.7758 -0.0898 0.6976 -0.2639 -0.5884 -0.3123 0.7583 0.0466 -0.6451 -0.0815 0.6572 -0.1071 -0.746 0.0063 0.7348 -0.0186 -0.6771 -0.0358 0.9406 -0.0275 0.3295 -0.0773 0.6213 -0.309 -0.6729 -0.2562 0.6708 -0.1036 -0.7339 0.024 0.7985 0.1232 0.3356 -0.4843
0.764 -0.0817 -0.6331 0.0946 0.5491 -0.2979 -0.7758 -0.0898 0.6976 -0.2639 -0.5884 -0.3123 0.7583 0.0466 -0.6451 -0.0815 0.6572 -0.1071 -0.746 0.0063 0.7348 -0.0186 -0.6771 -0.0358 0.9406 -0.0275 0.3295 -0.0773 0.6213 -0.309 -0.6729 -0.2562 0.6708 -0.1036 -0.7339 0.024 0.7985 0.1232 0.3356 -0.4843
0.764 -0.0817 -0.6331 0.0946 0.5491 -0.2979 -0.7758 -0.0898 0.6976 -0.2639 -0.5884 -0.3123 0.7583 0.0466 -0.6451 -0.0815 0.6572 -0.1071 -0.746 0.0063 0.7348 -0.0186 -0.6771 -0.0358 0.9406 -0.0275 0.3295 -0.0773 0.6213 -0.309 -0.6729 -0.2562 0.6708 -0.1036 -0.7339 0.024 0.7985 0.1232 0.3356 -0.4843
0.764 -0.0817 -0.6331 0.0946 0.5491 -0.2979 -0.7758 -0.0898 0.6976 -0.2639 -0.5884 -0.3123 0.7583 0.0466 -0.6451 -0.0815 0.6572 -0.1071 -0.746 0.0063 0.7348 -0.0186 -0.6771 -0.0358 0.9406 -0.0275 0.3295 -0.0773 0.6213 -0.309 -0.6729 -0.2562 0.6708 -0.1036 -0.7339 0.024 0.7985 0.1232 0.3356 -0.4843
0.764 -0.0817 -0.6331 0.0946 0.5491 -0.2979 -0.7758 -0.0898 0.6976 -0.2639 -0.5884 -0.3123 0.7583 0.0466 -0.6451 -0.0815 0.6572 -0.1071 -0.746 0.0063 0.7348 -0.0186 -0.6771 -0.0358 0.9406 -0.0275 0.3295 -0.0773 0.6213 -0.309 -0.6729 -0.2562 0.6708 -0.1036 -0.7339 0.024 0.7985 0.1232 0.3356 -0.4843
0.764 -0.0817 -0.6331 0.0946 0.5491 -0.2979 -0.7758 -0.0898 0.6976 -0.2639 -0.5884 -0.3123 0.7564 0.0444 -0.6476 -0.0801 0.6572 -0.1071 -0.746 0.0063 0.7348 -0.0186 -0.6771 -0.0358 0.9363 -0.0258 0.3411 -0.0793 0.6213 -0.309 -0.6729 -0.2562 0.6708 -0.1036 -0.7339 0.024 0.7985 0.1232 0.3356 -0.4843
0.764 -0.0817 -0.6331 0.0946 0.5491 -0.2979 -0.7758 -0.0898 0.6976 -0.2639 -0.5884 -0.3123 0.7564 0.0444 -0.6476 -0.0801 0.6572 -0.1071 -0.746 0.0063 0.7348 -0.0186 -0.6771 -0.0358 0.9363 -0.0258 0.3411 -0.0793 0.6213 -0.309 -0.6729 -0.2562 0.6708 -0.1036 -0.7339 0.024 0.7985 0.1232 0.3356 -0.4843
0.764 -0.0817 -0.6331 0.0946 0.5491 -0.2979 -0.7758 -0.0898 0.6976 -0.2639 -0.5884 -0.3123 0.7564 0.0444 -0.6476 -0.0801 0.6572 -0.1071 -0.746 0.0063 0.7348 -0.0186 -0.6771 -0.0358 0.9363 -0.0258 0.3411 -0.0793 0.6213 -0.309 -0.6729 -0.2562 0.6708 -0.1036 -0.7339 0.024 0.7985 0.1232 0.3356 -0.4843
0.764 -0.0817 -0.6331 0.0946 0.5491 -0.2979 -0.7758 -0.0898 0.6976 -0.2639 -0.5884 -0.3123 0.7564 0.0444 -0.6476 -0.0801 0.6572 -0.1071 -0.746 0.0063 0.7348 -0.0186 -0.6771 -0.0358 0.9363 -0.0258 0.3411 -0.0793 0.6213 -0.309 -0.6729 -0.2562 0.6708 -0.1036 -0.7339 0.024 0.7985 0.1232 0.3356 -0.4843
0.764 -0.0817 -0.6331 0.0946 0.5494 -0.2981 -0.775 -0.093 0.6957 -0.2656 -0.5912 -0.3095 0.7564 0.0444 -0.6476 -0.0801 0.6572 -0.1071 -0.746 0.0063 0.7348 -0.0186 -0.6771 -0.0358 0.9363 -0.0258 0.3411 -0.0793 0.6199 -0.3115 -0.6713 -0.2609 0.6708 -0.1036 -0.7339 0.024 0.7985 0.1232 0.3356 -0.4843
0.764 -0.0817 -0.6331 0.0946 0.5494 -0.2981 -0.775 -0.093 0.6957 -0.2656 -0.5912 -0.3095 0.7564 0.0444 -0.6476 -0.0801 0.6572 -0.1071 -0.746 0.0063 0.7348 -0.0186 -0.6771 -0.0358 0.9363 -0.0258 0.3411 -0.0793 0.6199 -0.3115 -0.6713 -0.2609 0.6708 -0.1036 -0.7339 0.024 0.7985 0.1232 0.3356 -0.4843
