rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
0.7327 -0.1476 -0.6339 -0.1989 0.645 -0.4377 -0.5996 -0.1814 0.7286 -0.1647 -0.6375 -0.1885 0.7241 0.0053 -0.642 -0.2518 0.6728 -0.2112 -0.6866 -0.177 0.5877 -0.2906 -0.6288 -0.418 0.759 0.0046 0.3573 -0.5443 0.5274 -0.5212 -0.5204 -0.4236 0.4438 -0.5991 -0.4226 -0.5152 0.9372 -0.0731 0.3383 0.0425
0.7327 -0.1476 -0.6339 -0.1989 0.645 -0.4377 -0.5996 -0.1814 0.7286 -0.1647 -0.6375 -0.1885 0.7203 0.0096 -0.6464 -0.2516 0.6728 -0.2112 -0.6866 -0.177 0.5877 -0.2906 -0.6288 -0.418 0.759 0.0046 0.3573 -0.5443 0.5298 -0.5176 -0.5212 -0.424 0.4438 -0.5991 -0.4226 -0.5152 0.9382 -0.0773 0.3351 0.0384
0.7324 -0.147 -0.634 -0.2004 0.6438 -0.4367 -0.6007 -0.1843 0.7286 -0.1647 -0.6375 -0.1885 0.7203 0.0096 -0.6464 -0.2516 0.6728 -0.2112 -0.6866 -0.177 0.5877 -0.2906 -0.6288 -0.418 0.759 0.0046 0.3573 -0.5443 0.5298 -0.5176 -0.5212 -0.424 0.4438 -0.5991 -0.4226 -0.5152 0.9382 -0.0773 0.3351 0.0384
0.7324 -0.147 -0.634 -0.2004 0.6438 -0.4367 -0.6007 -0.1843 0.7286 -0.1647 -0.6375 -0.1885 0.7203 0.0096 -0.6464 -0.2516 0.6728 -0.2112 -0.6866 -0.177 0.5877 -0.2906 -0.6288 -0.418 0.759 0.0046 0.3573 -0.5443 0.5298 -0.5176 -0.5212 -0.424 0.4438 -0.5991 -0.4226 -0.5152 0.9382 -0.0773 0.3351 0.0384
0.7324 -0.147 -0.634 -0.2004 0.6438 -0.4367 -0.6007 -0.1843 0.7286 -0.1647 -0.6375 -0.1885 0.7203 0.0096 -0.6464 -0.2516 0.6728 -0.2112 -0.6866 -0.177 0.5877 -0.2906 -0.6288 -0.418 0.758 0.0026 0.3575 -0.5455 0.5298 -0.5176 -0.5212 -0.424 0.4438 -0.5991 -0.4226 -0.5152 0.9382 -0.0773 0.3351 0.0384
0.7324 -0.147 -0.634 -0.2004 0.6438 -0.4367 -0.6007 -0.1843 0.7286 -0.1647 -0.6375 -0.1885 0.7203 0.0096 -0.6464 -0.2516 0.6728 -0.2112 -0.6866 -0.177 0.5877 -0.2906 -0.6288 -0.418 0.758 0.0026 0.3575 -0.5455 0.5298 -0.5176 -0.5212 -0.424 0.4438 -0.5991 -0.4226 -0.5152 0.9382 -0.0773 0.3351 0.0384
0.7324 -0.147 -0.634 -0.2004 0.6438 -0.4367 -0.6007 -0.1843 0.7273 -0.1667 -0.6389 -0.1872 0.7203 0.0096 -0.6464 -0.2516 0.6733 -0.213 -0.6885 -0.1648 0.5849 -0.278 -0.636 -0.4197 0.758 0.0026 0.3575 -0.5455 0.5298 -0.5176 -0.5212 -0.424 0.4561 -0.5961 -0.4252 -0.5058 0.9382 -0.0773 0.3351 0.0384
0.7324 -0.147 -0.634 -0.2004 0.6438 -0.4367 -0.6007 -0.1843 0.7273 -0.1667 -0.6389 -0.1872 0.7157 0.0118 -0.6507 -0.2534 0.6733 -0.213 -0.6885 -0.1648 0.5849 -0.278 -0.636 -0.4197 0.758 0.0026 0.3575 -0.5455 0.5352 -0.5109 -0.5253 -0.4203 0.4561 -0.5961 -0.4252 -0.5058 0.9373 -0.075 0.338 0.0391
0.7324 -0.147 -0.634 -0.2004 0.6438 -0.4367 -0.6007 -0.1843 0.7273 -0.1667 -0.6389 -0.1872 0.7157 0.0118 -0.6507 -0.2534 0.6733 -0.213 -0.6885 -0.1648 0.5849 -0.278 -0.636 -0.4197 0.758 0.0026 0.3575 -0.5455 0.5352 -0.5109 -0.5253 -0.4203 0.4561 -0.5961 -0.4252 -0.5058 0.9373 -0.075 0.338 0.0391
0.7305 -0.148 -0.6341 -0.2061 0.6395 -0.4377 -0.6019 -0.1927 0.7273 -0.1667 -0.6389 -0.1872 0.7157 0.0118 -0.6507 -0.2534 0.6733 -0.213 -0.6885 -0.1648 0.5849 -0.278 -0.636 -0.4197 0.758 0.0026 0.3575 -0.5455 0.5352 -0.5109 -0.5253 -0.4203 0.4561 -0.5961 -0.4252 -0.5058 0.9373 -0.075 0.338 0.0391
0.7305 -0.148 -0.6341 -0.2061 0.6395 -0.4377 -0.6019 -0.1927 0.7273 -0.1667 -0.6389 -0.1872 0.7157 0.0118 -0.6507 -0.2534 0.6733 -0.213 -0.6885 -0.1648 0.5849 -0.278 -0.636 -0.4197 0.758 0.0026 0.3575 -0.5455 0.5352 -0.5109 -0.5253 -0.4203 0.4561 -0.5961 -0.4252 -0.5058 0.9373 -0.075 0.338 0.0391
0.7305 -0.148 -0.6341 -0.2061 0.6395 -0.4377 -0.6019 -0.1927 0.7275 -0.1632 -0.6412 -0.1817 0.7157 0.0118 -0.6507 -0.2534 0.6733 -0.213 -0.6885 -0.1648 0.5849 -0.278 -0.636 -0.4197 0.7574 0.0055 0.3599 -0.5447 0.5352 -0.5109 -0.5253 -0.4203 0.4561 -0.5961 -0.4252 -0.5058 0.9373 -0.075 0.338 0.0391
0.7305 -0.148 -0.6341 -0.2061 0.6395 -0.4377 -0.6019 -0.1927 0.7275 -0.1632 -0.6412 -0.1817 0.7157 0.0118 -0.6507 -0.2534 0.6733 -0.213 -0.6885 -0.1648 0.5849 -0.278 -0.636 -0.4197 0.7574 0.0055 0.3599 -0.5447 0.5352 -0.5109 -0.5253 -0.4203 0.4561 -0.5961 -0.4252 -0.5058 0.9373 -0.075 0.338 0.0391
0.7305 -0.148 -0.6341 -0.2061 0.6395 -0.4377 -0.6019 -0.1927 0.7275 -0.1632 -0.6412 -0.1817 0.7157 0.0118 -0.6507 -0.2534 0.6713 -0.2023 -0.6938 -0.1642 0.5816 -0.2756 -0.6416 -0.4173 0.7574 0.0055 0.3599 -0.5447 0.5352 -0.5109 -0.5253 -0.4203 0.4572 -0.599 -0.4214 -0.5045 0.9373 -0.075 0.338 0.0391
0.7305 -0.148 -0.6341 -0.2061 0.6395 -0.4377 -0.6019 -0.1927 0.7275 -0.1632 -0.6412 -0.1817 0.7157 0.0118 -0.6507 -0.2534 0.6713 -0.2023 -0.6938 -0.1642 0.5816 -0.2756 -0.6416 -0.4173 0.7574 0.0055 0.3599 -0.5447 0.5352 -0.5109 -0.5253 -0.4203 0.4572 -0.599 -0.4214 -0.5045 0.9373 -0.075 0.338 0.0391
0.7305 -0.148 -0.6341 -0.2061 0.6395 -0.4377 -0.6019 -0.1927 0.7275 -0.1632 -0.6412 -0.1817 0.7162 0.0121 -0.6514 -0.2499 0.6713 -0.2023 -0.6938 -0.1642 0.5816 -0.2756 -0.6416 -0.4173 0.7574 0.0055 0.3599 -0.5447 0.5366 -0.5157 -0.5195 -0.4197 0.4572 -0.599 -0.4214 -0.5045 0.9362 -0.0746 0.3411 0.041
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7275 -0.1632 -0.6412 -0.1817 0.7162 0.0121 -0.6514 -0.2499 0.6713 -0.2023 -0.6938 -0.1642 0.5816 -0.2756 -0.6416 -0.4173 0.7574 0.0055 0.3599 -0.5447 0.5366 -0.5157 -0.5195 -0.4197 0.4572 -0.599 -0.4214 -0.5045 0.9362 -0.0746 0.3411 0.041
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7275 -0.1632 -0.6412 -0.1817 0.7162 0.0121 -0.6514 -0.2499 0.6713 -0.2023 -0.6938 -0.1642 0.5816 -0.2756 -0.6416 -0.4173 0.7574 0.0055 0.3599 -0.5447 0.5366 -0.5157 -0.5195 -0.4197 0.4572 -0.599 -0.4214 -0.5045 0.9362 -0.0746 0.3411 0.041
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7289 -0.1688 -0.6392 -0.1783 0.7162 0.0121 -0.6514 -0.2499 0.6713 -0.2023 -0.6938 -0.1642 0.5816 -0.2756 -0.6416 -0.4173 0.7582 0.0056 0.3599 -0.5436 0.5366 -0.5157 -0.5195 -0.4197 0.4572 -0.599 -0.4214 -0.5045 0.9362 -0.0746 0.3411 0.041
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7289 -0.1688 -0.6392 -0.1783 0.7162 0.0121 -0.6514 -0.2499 0.6713 -0.2023 -0.6938 -0.1642 0.5816 -0.2756 -0.6416 -0.4173 0.7582 0.0056 0.3599 -0.5436 0.5366 -0.5157 -0.5195 -0.4197 0.4572 -0.599 -0.4214 -0.5045 0.9362 -0.0746 0.3411 0.041
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7289 -0.1688 -0.6392 -0.1783 0.7162 0.0121 -0.6514 -0.2499 0.666 -0.2037 -0.6967 -0.1722 0.575 -0.272 -0.6469 -0.4207 0.7582 0.0056 0.3599 -0.5436 0.5366 -0.5157 -0.5195 -0.4197 0.467 -0.6041 -0.412 -0.4973 0.9362 -0.0746 0.3411 0.041
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7289 -0.1688 -0.6392 -0.1783 0.7204 0.0012 -0.6466 -0.2507 0.666 -0.2037 -0.6967 -0.1722 0.575 -0.272 -0.6469 -0.4207 0.7582 0.0056 0.3599 -0.5436 0.5401 -0.511 -0.515 -0.4266 0.467 -0.6041 -0.412 -0.4973 0.9366 -0.0755 0.3395 0.0424
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7289 -0.1688 -0.6392 -0.1783 0.7204 0.0012 -0.6466 -0.2507 0.666 -0.2037 -0.6967 -0.1722 0.575 -0.272 -0.6469 -0.4207 0.7582 0.0056 0.3599 -0.5436 0.5401 -0.511 -0.515 -0.4266 0.467 -0.6041 -0.412 -0.4973 0.9366 -0.0755 0.3395 0.0424
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7289 -0.1688 -0.6392 -0.1783 0.7204 0.0012 -0.6466 -0.2507 0.666 -0.2037 -0.6967 -0.1722 0.575 -0.272 -0.6469 -0.4207 0.7582 0.0056 0.3599 -0.5436 0.5401 -0.511 -0.515 -0.4266 0.467 -0.6041 -0.412 -0.4973 0.9366 -0.0755 0.3395 0.0424
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7289 -0.1688 -0.6392 -0.1783 0.7204 0.0012 -0.6466 -0.2507 0.666 -0.2037 -0.6967 -0.1722 0.575 -0.272 -0.6469 -0.4207 0.7582 0.0056 0.3599 -0.5436 0.5401 -0.511 -0.515 -0.4266 0.467 -0.6041 -0.412 -0.4973 0.9366 -0.0755 0.3395 0.0424
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7318 -0.1824 -0.6342 -0.1705 0.7204 0.0012 -0.6466 -0.2507 0.666 -0.2037 -0.6967 -0.1722 0.575 -0.272 -0.6469 -0.4207 0.7597 0.005 0.3571 -0.5433 0.5401 -0.511 -0.515 -0.4266 0.467 -0.6041 -0.412 -0.4973 0.9366 -0.0755 0.3395 0.0424
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7318 -0.1824 -0.6342 -0.1705 0.7204 0.0012 -0.6466 -0.2507 0.666 -0.2037 -0.6967 -0.1722 0.575 -0.272 -0.6469 -0.4207 0.7597 0.005 0.3571 -0.5433 0.5401 -0.511 -0.515 -0.4266 0.467 -0.6041 -0.412 -0.4973 0.9366 -0.0755 0.3395 0.0424
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7318 -0.1824 -0.6342 -0.1705 0.7204 0.0012 -0.6466 -0.2507 0.6624 -0.2026 -0.7003 -0.1725 0.5695 -0.2567 -0.6588 -0.4194 0.7597 0.005 0.3571 -0.5433 0.5218 -0.4778 -0.5226 -0.4757 0.4962 -0.6321 -0.3702 -0.4661 0.9366 -0.0755 0.3395 0.0424
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7318 -0.1824 -0.6342 -0.1705 0.7204 0.0012 -0.6466 -0.2507 0.6624 -0.2026 -0.7003 -0.1725 0.5695 -0.2567 -0.6588 -0.4194 0.7597 0.005 0.3571 -0.5433 0.5218 -0.4778 -0.5226 -0.4757 0.4962 -0.6321 -0.3702 -0.4661 0.9366 -0.0755 0.3395 0.0424
0.7305 -0.148 -0.6341 -0.2061 0.6443 -0.4337 -0.6016 -0.187 0.7318 -0.1824 -0.6342 -0.1705 0.7204 0.0012 -0.6466 -0.2507 0.6624 -0.2026 -0.7003 -0.1725 0.5695 -0.2567 -0.6588 -0.4194 0.7597 0.005 0.3571 -0.5433 0.5218 -0.4778 -0.5226 -0.4757 0.4962 -0.6321 -0.3702 -0.4661 0.9366 -0.0755 0.3395 0.0424
0.7267 -0.1234 -0.6421 -0.2104 0.637 -0.4296 -0.6122 -0.1866 0.7318 -0.1824 -0.6342 -0.1705 0.7302 0.0049 -0.6407 -0.2373 0.6624 -0.2026 -0.7003 -0.1725 0.5695 -0.2567 -0.6588 -0.4194 0.7597 0.005 0.3571 -0.5433 0.5218 -0.4778 -0.5226 -0.4757 0.4962 -0.6321 -0.3702 -0.4661 0.9218 -0.0869 0.3754 0.0424
0.7267 -0.1234 -0.6421 -0.2104 0.637 -0.4296 -0.6122 -0.1866 0.7318 -0.1824 -0.6342 -0.1705 0.7302 0.0049 -0.6407 -0.2373 0.6624 -0.2026 -0.7003 -0.1725 0.5695 -0.2567 -0.6588 -0.4194 0.7597 0.005 0.3571 -0.5433 0.5218 -0.4778 -0.5226 -0.4757 0.4962 -0.6321 -0.3702 -0.4661 0.9218 -0.0869 0.3754 0.0424
0.7267 -0.1234 -0.6421 -0.2104 0.637 -0.4296 -0.6122 -0.1866 0.7385 -0.187 -0.6315 -0.1444 0.7302 0.0049 -0.6407 -0.2373 0.6624 -0.2026 -0.7003 -0.1725 0.5695 -0.2567 -0.6588 -0.4194 0.7634 0.0085 0.3472 -0.5446 0.5218 -0.4778 -0.5226 -0.4757 0.4962 -0.6321 -0.3702 -0.4661 0.9218 -0.0869 0.3754 0.0424
0.7267 -0.1234 -0.6421 -0.2104 0.637 -0.4296 -0.6122 -0.1866 0.7385 -0.187 -0.6315 -0.1444 0.7302 0.0049 -0.6407 -0.2373 0.6624 -0.2026 -0.7003 -0.1725 0.5695 -0.2567 -0.6588 -0.4194 0.7634 0.0085 0.3472 -0.5446 0.5218 -0.4778 -0.5226 -0.4757 0.5665 -0.6578 -0.313 -0.3853 0.9218 -0.0869 0.3754 0.0424
0.7267 -0.1234 -0.6421 -0.2104 0.637 -0.4296 -0.6122 -0.1866 0.7385 -0.187 -0.6315 -0.1444 0.7302 0.0049 -0.6407 -0.2373 0.6624 -0.2026 -0.7003 -0.1725 0.5695 -0.2567 -0.6588 -0.4194 0.7634 0.0085 0.3472 -0.5446 0.5218 -0.4778 -0.5226 -0.4757 0.5665 -0.6578 -0.313 -0.3853 0.9218 -0.0869 0.3754 0.0424
0.7267 -0.1234 -0.6421 -0.2104 0.637 -0.4296 -0.6122 -0.1866 0.7385 -0.187 -0.6315 -0.1444 0.7463 0.0189 -0.634 -0.202 0.6624 -0.2026 -0.7003 -0.1725 0.5626 -0.2412 -0.6724 -0.4161 0.7634 0.0085 0.3472 -0.5446 0.4755 -0.3845 -0.5432 -0.5754 0.5665 -0.6578 -0.313 -0.3853 0.9218 -0.0869 0.3754 0.0424
0.7267 -0.1234 -0.6421 -0.2104 0.637 -0.4296 -0.6122 -0.1866 0.7385 -0.187 -0.6315 -0.1444 0.7463 0.0189 -0.634 -0.202 0.6624 -0.2026 -0.7003 -0.1725 0.5626 -0.2412 -0.6724 -0.4161 0.7634 0.0085 0.3472 -0.5446 0.4755 -0.3845 -0.5432 -0.5754 0.5665 -0.6578 -0.313 -0.3853 0.9218 -0.0869 0.3754 0.0424
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.7385 -0.187 -0.6315 -0.1444 0.7463 0.0189 -0.634 -0.202 0.6624 -0.2026 -0.7003 -0.1725 0.5626 -0.2412 -0.6724 -0.4161 0.7634 0.0085 0.3472 -0.5446 0.4755 -0.3845 -0.5432 -0.5754 0.5665 -0.6578 -0.313 -0.3853 0.8016 -0.1119 0.5828 0.0729
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.7385 -0.187 -0.6315 -0.1444 0.7463 0.0189 -0.634 -0.202 0.6624 -0.2026 -0.7003 -0.1725 0.5626 -0.2412 -0.6724 -0.4161 0.7634 0.0085 0.3472 -0.5446 0.4755 -0.3845 -0.5432 -0.5754 0.5665 -0.6578 -0.313 -0.3853 0.8016 -0.1119 0.5828 0.0729
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.743 -0.1928 -0.6335 -0.0969 0.7463 0.0189 -0.634 -0.202 0.6624 -0.2026 -0.7003 -0.1725 0.5626 -0.2412 -0.6724 -0.4161 0.7637 0.0133 0.3433 -0.5466 0.4755 -0.3845 -0.5432 -0.5754 0.5665 -0.6578 -0.313 -0.3853 0.8016 -0.1119 0.5828 0.0729
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.743 -0.1928 -0.6335 -0.0969 0.7463 0.0189 -0.634 -0.202 0.6624 -0.2026 -0.7003 -0.1725 0.5626 -0.2412 -0.6724 -0.4161 0.7637 0.0133 0.3433 -0.5466 0.4755 -0.3845 -0.5432 -0.5754 0.5665 -0.6578 -0.313 -0.3853 0.8016 -0.1119 0.5828 0.0729
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.743 -0.1928 -0.6335 -0.0969 0.7463 0.0189 -0.634 -0.202 0.6624 -0.2026 -0.7003 -0.1725 0.5626 -0.2412 -0.6724 -0.4161 0.7637 0.0133 0.3433 -0.5466 0.4755 -0.3845 -0.5432 -0.5754 0.5665 -0.6578 -0.313 -0.3853 0.8016 -0.1119 0.5828 0.0729
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.743 -0.1928 -0.6335 -0.0969 0.7705 0.0084 -0.6202 -0.147 0.6624 -0.2026 -0.7003 -0.1725 0.5515 -0.2279 -0.6771 -0.4306 0.7637 0.0133 0.3433 -0.5466 0.4461 -0.3142 -0.5806 -0.6043 0.5665 -0.6578 -0.313 -0.3853 0.8016 -0.1119 0.5828 0.0729
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.743 -0.1928 -0.6335 -0.0969 0.7705 0.0084 -0.6202 -0.147 0.6624 -0.2026 -0.7003 -0.1725 0.5515 -0.2279 -0.6771 -0.4306 0.7637 0.0133 0.3433 -0.5466 0.4461 -0.3142 -0.5806 -0.6043 0.5665 -0.6578 -0.313 -0.3853 0.8578 -0.1 0.4949 0.0958
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.743 -0.1928 -0.6335 -0.0969 0.7705 0.0084 -0.6202 -0.147 0.6624 -0.2026 -0.7003 -0.1725 0.5515 -0.2279 -0.6771 -0.4306 0.7637 0.0133 0.3433 -0.5466 0.4461 -0.3142 -0.5806 -0.6043 0.5665 -0.6578 -0.313 -0.3853 0.8578 -0.1 0.4949 0.0958
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.743 -0.1928 -0.6335 -0.0969 0.7705 0.0084 -0.6202 -0.147 0.6624 -0.2026 -0.7003 -0.1725 0.5515 -0.2279 -0.6771 -0.4306 0.7637 0.0133 0.3433 -0.5466 0.4461 -0.3142 -0.5806 -0.6043 0.5665 -0.6578 -0.313 -0.3853 0.8578 -0.1 0.4949 0.0958
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.743 -0.1928 -0.6335 -0.0969 0.7705 0.0084 -0.6202 -0.147 0.6624 -0.2026 -0.7003 -0.1725 0.5515 -0.2279 -0.6771 -0.4306 0.7637 0.0133 0.3433 -0.5466 0.4461 -0.3142 -0.5806 -0.6043 0.5665 -0.6578 -0.313 -0.3853 0.8578 -0.1 0.4949 0.0958
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.7491 -0.1959 -0.631 -0.0466 0.7705 0.0084 -0.6202 -0.147 0.6624 -0.2026 -0.7003 -0.1725 0.5515 -0.2279 -0.6771 -0.4306 0.7637 0.0133 0.3433 -0.5466 0.4461 -0.3142 -0.5806 -0.6043 0.5665 -0.6578 -0.313 -0.3853 0.8578 -0.1 0.4949 0.0958
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.7491 -0.1959 -0.631 -0.0466 0.7705 0.0084 -0.6202 -0.147 0.6624 -0.2026 -0.7003 -0.1725 0.541 -0.2072 -0.6833 -0.4445 0.7637 0.0133 0.3433 -0.5466 0.4461 -0.3142 -0.5806 -0.6043 0.5665 -0.6578 -0.313 -0.3853 0.8578 -0.1 0.4949 0.0958
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.7491 -0.1959 -0.631 -0.0466 0.7975 -0.0154 -0.5953 -0.0968 0.6624 -0.2026 -0.7003 -0.1725 0.541 -0.2072 -0.6833 -0.4445 0.7637 0.0133 0.3433 -0.5466 0.4333 -0.3638 -0.5458 -0.6181 0.5665 -0.6578 -0.313 -0.3853 0.9561 -0.0821 0.2727 0.0698
0.7274 -0.084 -0.6527 -0.1943 0.629 -0.4201 -0.6314 -0.1709 0.7491 -0.1959 -0.631 -0.0466 0.7975 -0.0154 -0.5953 -0.0968 0.6624 -0.2026 -0.7003 -0.1725 0.541 -0.2072 -0.6833 -0.4445 0.7637 0.0133 0.3433 -0.5466 0.4333 -0.3638 -0.5458 -0.6181 0.5665 -0.6578 -0.313 -0.3853 0.9561 -0.0821 0.2727 0.0698
0.7359 -0.0684 -0.6519 -0.1696 0.5786 -0.4813 -0.6501 -0.1047 0.7491 -0.1959 -0.631 -0.0466 0.7975 -0.0154 -0.5953 -0.0968 0.6624 -0.2026 -0.7003 -0.1725 0.541 -0.2072 -0.6833 -0.4445 0.7637 0.0133 0.3433 -0.5466 0.4333 -0.3638 -0.5458 -0.6181 0.5665 -0.6578 -0.313 -0.3853 0.9561 -0.0821 0.2727 0.0698
0.7359 -0.0684 -0.6519 -0.1696 0.5786 -0.4813 -0.6501 -0.1047 0.7491 -0.1959 -0.631 -0.0466 0.7975 -0.0154 -0.5953 -0.0968 0.6624 -0.2026 -0.7003 -0.1725 0.541 -0.2072 -0.6833 -0.4445 0.7637 0.0133 0.3433 -0.5466 0.4333 -0.3638 -0.5458 -0.6181 0.5665 -0.6578 -0.313 -0.3853 0.9561 -0.0821 0.2727 0.0698
0.7359 -0.0684 -0.6519 -0.1696 0.5786 -0.4813 -0.6501 -0.1047 0.7589 -0.1912 -0.6225 0.0071 0.7975 -0.0154 -0.5953 -0.0968 0.6624 -0.2026 -0.7003 -0.1725 0.541 -0.2072 -0.6833 -0.4445 0.7491 0.0237 0.3748 -0.5457 0.4333 -0.3638 -0.5458 -0.6181 0.5665 -0.6578 -0.313 -0.3853 0.9561 -0.0821 0.2727 0.0698
