rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
-0.7448 0.2191 0.6208 0.1091 -0.6513 0.1949 0.7248 0.1118 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6499 -0.0687 0.7556 -0.0441 -0.7031 -0.1075 0.6963 -0.096 -0.9269 -0.1326 -0.3509 -0.0063 -0.6712 -0.0543 0.7304 -0.1141 -0.709 -0.0109 0.691 -0.1403 -0.9323 0.0724 -0.3529 -0.0325
-0.7448 0.2191 0.6208 0.1091 -0.6513 0.1949 0.7248 0.1118 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6499 -0.0687 0.7556 -0.0441 -0.7031 -0.1075 0.6963 -0.096 -0.9269 -0.1326 -0.3509 -0.0063 -0.6712 -0.0543 0.7304 -0.1141 -0.709 -0.0109 0.691 -0.1403 -0.9323 0.0724 -0.3529 -0.0325
-0.7465 0.2232 0.6148 0.1219 -0.6513 0.1949 0.7248 0.1118 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6461 -0.0693 0.7591 -0.0402 -0.7031 -0.1075 0.6963 -0.096 -0.9269 -0.1326 -0.3509 -0.0063 -0.6712 -0.0543 0.7304 -0.1141 -0.7143 -0.0037 0.6831 -0.1522 -0.9323 0.0724 -0.3529 -0.0325
-0.7465 0.2232 0.6148 0.1219 -0.6513 0.1949 0.7248 0.1118 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6461 -0.0693 0.7591 -0.0402 -0.7031 -0.1075 0.6963 -0.096 -0.9269 -0.1326 -0.3509 -0.0063 -0.6712 -0.0543 0.7304 -0.1141 -0.7143 -0.0037 0.6831 -0.1522 -0.9323 0.0724 -0.3529 -0.0325
-0.7465 0.2232 0.6148 0.1219 -0.663 0.2051 0.709 0.1252 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6461 -0.0693 0.7591 -0.0402 -0.6992 -0.1166 0.6989 -0.0952 -0.9269 -0.1326 -0.3509 -0.0063 -0.6712 -0.0543 0.7304 -0.1141 -0.7143 -0.0037 0.6831 -0.1522 -0.9302 0.0636 -0.3597 -0.0358
-0.7465 0.2232 0.6148 0.1219 -0.663 0.2051 0.709 0.1252 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6461 -0.0693 0.7591 -0.0402 -0.6992 -0.1166 0.6989 -0.0952 -0.9269 -0.1326 -0.3509 -0.0063 -0.6712 -0.0543 0.7304 -0.1141 -0.7143 -0.0037 0.6831 -0.1522 -0.9302 0.0636 -0.3597 -0.0358
-0.7465 0.2232 0.6148 0.1219 -0.663 0.2051 0.709 0.1252 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6461 -0.0693 0.7591 -0.0402 -0.6992 -0.1166 0.6989 -0.0952 -0.9261 -0.1313 -0.3538 -0.0045 -0.6712 -0.0543 0.7304 -0.1141 -0.7143 -0.0037 0.6831 -0.1522 -0.9302 0.0636 -0.3597 -0.0358
-0.7465 0.2232 0.6148 0.1219 -0.663 0.2051 0.709 0.1252 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6461 -0.0693 0.7591 -0.0402 -0.6992 -0.1166 0.6989 -0.0952 -0.9261 -0.1313 -0.3538 -0.0045 -0.6712 -0.0543 0.7304 -0.1141 -0.7143 -0.0037 0.6831 -0.1522 -0.9302 0.0636 -0.3597 -0.0358
-0.7465 0.2232 0.6148 0.1219 -0.663 0.2051 0.709 0.1252 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6461 -0.0693 0.7591 -0.0402 -0.6992 -0.1166 0.6989 -0.0952 -0.9261 -0.1313 -0.3538 -0.0045 -0.6712 -0.0543 0.7304 -0.1141 -0.7143 -0.0037 0.6831 -0.1522 -0.9302 0.0636 -0.3597 -0.0358
-0.7498 0.2264 0.6061 0.1384 -0.663 0.2051 0.709 0.1252 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6401 -0.0695 0.7646 -0.028 -0.6992 -0.1166 0.6989 -0.0952 -0.9261 -0.1313 -0.3538 -0.0045 -0.6712 -0.0543 0.7304 -0.1141 -0.7186 0.0067 0.6782 -0.1538 -0.9302 0.0636 -0.3597 -0.0358
-0.7498 0.2264 0.6061 0.1384 -0.6638 0.2208 0.7018 0.1345 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6401 -0.0695 0.7646 -0.028 -0.6949 -0.1235 0.7023 -0.0929 -0.9261 -0.1313 -0.3538 -0.0045 -0.6712 -0.0543 0.7304 -0.1141 -0.7186 0.0067 0.6782 -0.1538 -0.928 0.0626 -0.3652 -0.0402
-0.7498 0.2264 0.6061 0.1384 -0.6638 0.2208 0.7018 0.1345 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6401 -0.0695 0.7646 -0.028 -0.6949 -0.1235 0.7023 -0.0929 -0.9261 -0.1313 -0.3538 -0.0045 -0.6712 -0.0543 0.7304 -0.1141 -0.7186 0.0067 0.6782 -0.1538 -0.928 0.0626 -0.3652 -0.0402
-0.7498 0.2264 0.6061 0.1384 -0.6638 0.2208 0.7018 0.1345 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6401 -0.0695 0.7646 -0.028 -0.6949 -0.1235 0.7023 -0.0929 -0.9261 -0.1313 -0.3538 -0.0045 -0.6712 -0.0543 0.7304 -0.1141 -0.7186 0.0067 0.6782 -0.1538 -0.928 0.0626 -0.3652 -0.0402
-0.7498 0.2264 0.6061 0.1384 -0.6638 0.2208 0.7018 0.1345 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6401 -0.0695 0.7646 -0.028 -0.6949 -0.1235 0.7023 -0.0929 -0.9254 -0.1423 -0.351 -0.0089 -0.6712 -0.0543 0.7304 -0.1141 -0.7186 0.0067 0.6782 -0.1538 -0.928 0.0626 -0.3652 -0.0402
-0.7498 0.2264 0.6061 0.1384 -0.6638 0.2208 0.7018 0.1345 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6401 -0.0695 0.7646 -0.028 -0.6949 -0.1235 0.7023 -0.0929 -0.9254 -0.1423 -0.351 -0.0089 -0.6712 -0.0543 0.7304 -0.1141 -0.7186 0.0067 0.6782 -0.1538 -0.928 0.0626 -0.3652 -0.0402
-0.7527 0.2381 0.5925 0.1605 -0.6638 0.2208 0.7018 0.1345 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6401 -0.0695 0.7646 -0.028 -0.6949 -0.1235 0.7023 -0.0929 -0.9254 -0.1423 -0.351 -0.0089 -0.6712 -0.0543 0.7304 -0.1141 -0.7186 0.0067 0.6782 -0.1538 -0.928 0.0626 -0.3652 -0.0402
-0.7527 0.2381 0.5925 0.1605 -0.6638 0.2208 0.7018 0.1345 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6401 -0.0695 0.7646 -0.028 -0.6949 -0.1235 0.7023 -0.0929 -0.9254 -0.1423 -0.351 -0.0089 -0.6712 -0.0543 0.7304 -0.1141 -0.7186 0.0067 0.6782 -0.1538 -0.928 0.0626 -0.3652 -0.0402
-0.7527 0.2381 0.5925 0.1605 -0.659 0.2306 0.7034 0.1337 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6335 -0.0681 0.7705 -0.0168 -0.6953 -0.1364 0.7 -0.0895 -0.9254 -0.1423 -0.351 -0.0089 -0.6712 -0.0543 0.7304 -0.1141 -0.7234 0.029 0.6627 -0.1912 -0.928 0.0626 -0.3652 -0.0402
-0.7527 0.2381 0.5925 0.1605 -0.659 0.2306 0.7034 0.1337 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6335 -0.0681 0.7705 -0.0168 -0.6953 -0.1364 0.7 -0.0895 -0.9254 -0.1423 -0.351 -0.0089 -0.6712 -0.0543 0.7304 -0.1141 -0.7234 0.029 0.6627 -0.1912 -0.9127 0.0602 -0.401 -0.0498
-0.7527 0.2381 0.5925 0.1605 -0.659 0.2306 0.7034 0.1337 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6335 -0.0681 0.7705 -0.0168 -0.6953 -0.1364 0.7 -0.0895 -0.9254 -0.1423 -0.351 -0.0089 -0.6712 -0.0543 0.7304 -0.1141 -0.7234 0.029 0.6627 -0.1912 -0.9127 0.0602 -0.401 -0.0498
-0.7527 0.2381 0.5925 0.1605 -0.659 0.2306 0.7034 0.1337 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6335 -0.0681 0.7705 -0.0168 -0.6953 -0.1364 0.7 -0.0895 -0.9276 -0.1423 -0.3453 -0.0114 -0.6712 -0.0543 0.7304 -0.1141 -0.7234 0.029 0.6627 -0.1912 -0.9127 0.0602 -0.401 -0.0498
-0.7527 0.2381 0.5925 0.1605 -0.659 0.2306 0.7034 0.1337 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6335 -0.0681 0.7705 -0.0168 -0.6953 -0.1364 0.7 -0.0895 -0.9276 -0.1423 -0.3453 -0.0114 -0.6712 -0.0543 0.7304 -0.1141 -0.7234 0.029 0.6627 -0.1912 -0.9127 0.0602 -0.401 -0.0498
-0.7527 0.2381 0.5925 0.1605 -0.659 0.2306 0.7034 0.1337 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6335 -0.0681 0.7705 -0.0168 -0.6953 -0.1364 0.7 -0.0895 -0.9276 -0.1423 -0.3453 -0.0114 -0.6712 -0.0543 0.7304 -0.1141 -0.7234 0.029 0.6627 -0.1912 -0.9127 0.0602 -0.401 -0.0498
-0.755 0.2126 0.5961 0.1716 -0.659 0.2306 0.7034 0.1337 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6274 -0.0826 0.7737 -0.0315 -0.6953 -0.1364 0.7 -0.0895 -0.9276 -0.1423 -0.3453 -0.0114 -0.6712 -0.0543 0.7304 -0.1141 -0.7134 0.0864 0.6426 -0.2657 -0.9127 0.0602 -0.401 -0.0498
-0.755 0.2126 0.5961 0.1716 -0.659 0.2306 0.7034 0.1337 -0.7291 -0.0783 0.6738 0.0912 -0.7898 -0.0381 0.6113 0.0342 -0.6274 -0.0826 0.7737 -0.0315 -0.6953 -0.1364 0.7 -0.0895 -0.9276 -0.1423 -0.3453 -0.0114 -0.6712 -0.0543 0.7304 -0.1141 -0.7134 0.0864 0.6426 -0.2657 -0.9127 0.0602 -0.401 -0.0498
-0.755 0.2126 0.5961 0.1716 -0.659 0.2306 0.7034 0.1337 -0.7626 -0.0363 0.6395 0.0898 -0.7898 -0.0381 0.6113 0.0342 -0.6274 -0.0826 0.7737 -0.0315 -0.6942 -0.1618 0.6953 -0.0919 -0.9276 -0.1423 -0.3453 -0.0114 -0.6712 -0.0543 0.7304 -0.1141 -0.7134 0.0864 0.6426 -0.2657 -0.8475 0.0574 -0.516 -0.1107
-0.755 0.2126 0.5961 0.1716 -0.659 0.2306 0.7034 0.1337 -0.7626 -0.0363 0.6395 0.0898 -0.7898 -0.0381 0.6113 0.0342 -0.6274 -0.0826 0.7737 -0.0315 -0.6942 -0.1618 0.6953 -0.0919 -0.9276 -0.1423 -0.3453 -0.0114 -0.6712 -0.0543 0.7304 -0.1141 -0.7134 0.0864 0.6426 -0.2657 -0.8475 0.0574 -0.516 -0.1107
-0.755 0.2126 0.5961 0.1716 -0.659 0.2306 0.7034 0.1337 -0.7626 -0.0363 0.6395 0.0898 -0.7898 -0.0381 0.6113 0.0342 -0.6274 -0.0826 0.7737 -0.0315 -0.6942 -0.1618 0.6953 -0.0919 -0.9289 -0.1374 -0.3437 -0.0098 -0.6712 -0.0543 0.7304 -0.1141 -0.7134 0.0864 0.6426 -0.2657 -0.8475 0.0574 -0.516 -0.1107
-0.755 0.2126 0.5961 0.1716 -0.659 0.2306 0.7034 0.1337 -0.7626 -0.0363 0.6395 0.0898 -0.7898 -0.0381 0.6113 0.0342 -0.6274 -0.0826 0.7737 -0.0315 -0.6942 -0.1618 0.6953 -0.0919 -0.9289 -0.1374 -0.3437 -0.0098 -0.6712 -0.0543 0.7304 -0.1141 -0.7134 0.0864 0.6426 -0.2657 -0.8475 0.0574 -0.516 -0.1107
