rt-uaw rt-uax rt-uay rt-uaz rt-faw rt-fax rt-fay rt-faz rt-thw rt-thx rt-thy rt-thz rt-llw rt-llx rt-lly rt-llz rt-ftw rt-ftx rt-fty rt-ftz lt-uaw lt-uax lt-uay lt-uaz lt-faw lt-fax lt-fay lt-faz lt-thw lt-thx lt-thy lt-thz lt-llw lt-llx lt-lly lt-llz lt-ftw lt-ftx lt-fty lt-ftz 
-0.7859 0.178 0.577 0.1333 -0.6514 0.3778 0.6139 0.237 -0.6597 0.3206 0.5496 0.4 -0.7515 -0.0074 0.6262 0.2077 -0.6692 0.383 0.6216 0.1382 -0.7302 -0.2045 0.6499 0.0515 -0.9033 -0.2406 -0.333 -0.1234 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9269 0.0091 -0.3748 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6514 0.3778 0.6139 0.237 -0.6597 0.3206 0.5496 0.4 -0.7515 -0.0074 0.6262 0.2077 -0.6692 0.383 0.6216 0.1382 -0.7302 -0.2045 0.6499 0.0515 -0.9033 -0.2406 -0.333 -0.1234 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9265 0.0092 -0.3757 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6514 0.3778 0.6139 0.237 -0.6597 0.3206 0.5496 0.4 -0.7515 -0.0074 0.6262 0.2077 -0.6692 0.383 0.6216 0.1382 -0.7302 -0.2045 0.6499 0.0515 -0.9033 -0.2406 -0.333 -0.1234 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9265 0.0092 -0.3757 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6514 0.3778 0.6139 0.237 -0.6597 0.3206 0.5496 0.4 -0.7515 -0.0074 0.6262 0.2077 -0.6692 0.383 0.6216 0.1382 -0.7302 -0.2045 0.6499 0.0515 -0.9033 -0.2406 -0.333 -0.1234 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9265 0.0092 -0.3757 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3763 0.6149 0.2388 -0.6597 0.3206 0.5496 0.4 -0.7507 -0.0067 0.6271 0.2076 -0.6689 0.3804 0.6231 0.1401 -0.7296 -0.2053 0.6502 0.0526 -0.9033 -0.2406 -0.333 -0.1234 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9265 0.0092 -0.3757 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3763 0.6149 0.2388 -0.6597 0.3206 0.5496 0.4 -0.7507 -0.0067 0.6271 0.2076 -0.6689 0.3804 0.6231 0.1401 -0.7296 -0.2053 0.6502 0.0526 -0.9033 -0.2406 -0.333 -0.1234 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9265 0.0092 -0.3757 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3763 0.6149 0.2388 -0.6598 0.3219 0.5489 0.3997 -0.7507 -0.0067 0.6271 0.2076 -0.6689 0.3804 0.6231 0.1401 -0.7296 -0.2053 0.6502 0.0526 -0.9033 -0.2406 -0.333 -0.1234 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9265 0.0092 -0.3757 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3763 0.6149 0.2388 -0.6598 0.3219 0.5489 0.3997 -0.7507 -0.0067 0.6271 0.2076 -0.6689 0.3804 0.6231 0.1401 -0.7296 -0.2053 0.6502 0.0526 -0.9033 -0.2406 -0.333 -0.1234 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9265 0.0092 -0.3757 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3763 0.6149 0.2388 -0.6598 0.3219 0.5489 0.3997 -0.7507 -0.0067 0.6271 0.2076 -0.6689 0.3804 0.6231 0.1401 -0.7296 -0.2053 0.6502 0.0526 -0.9033 -0.2405 -0.3334 -0.1232 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3763 0.6149 0.2388 -0.6598 0.3219 0.5489 0.3997 -0.7507 -0.0067 0.6271 0.2076 -0.6689 0.3804 0.6231 0.1401 -0.7296 -0.2053 0.6502 0.0526 -0.9033 -0.2405 -0.3334 -0.1232 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3763 0.6149 0.2388 -0.6598 0.3219 0.5489 0.3997 -0.7507 -0.0067 0.6271 0.2076 -0.6689 0.3804 0.6231 0.1401 -0.7296 -0.2053 0.6502 0.0526 -0.9033 -0.2405 -0.3334 -0.1232 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6505 0.3764 0.6149 0.2389 -0.6598 0.3219 0.5489 0.3997 -0.751 -0.0058 0.6271 0.2066 -0.6688 0.3791 0.6238 0.1412 -0.7294 -0.2068 0.6498 0.0537 -0.9033 -0.2405 -0.3334 -0.1232 -0.6537 0.184 0.7043 0.2069 -0.7681 0.1558 0.6168 0.0726 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6505 0.3764 0.6149 0.2389 -0.6598 0.3219 0.5489 0.3997 -0.751 -0.0058 0.6271 0.2066 -0.6688 0.3791 0.6238 0.1412 -0.7294 -0.2068 0.6498 0.0537 -0.9033 -0.2405 -0.3334 -0.1232 -0.6546 0.1851 0.7038 0.2047 -0.7663 0.1627 0.6172 0.0735 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6505 0.3764 0.6149 0.2389 -0.6603 0.322 0.5483 0.3995 -0.751 -0.0058 0.6271 0.2066 -0.6688 0.3791 0.6238 0.1412 -0.7294 -0.2068 0.6498 0.0537 -0.9033 -0.2405 -0.3334 -0.1232 -0.6546 0.1851 0.7038 0.2047 -0.7663 0.1627 0.6172 0.0735 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6505 0.3764 0.6149 0.2389 -0.6603 0.322 0.5483 0.3995 -0.751 -0.0058 0.6271 0.2066 -0.6688 0.3791 0.6238 0.1412 -0.7294 -0.2068 0.6498 0.0537 -0.9033 -0.2405 -0.3334 -0.1232 -0.6546 0.1851 0.7038 0.2047 -0.7663 0.1627 0.6172 0.0735 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6505 0.3764 0.6149 0.2389 -0.6603 0.322 0.5483 0.3995 -0.751 -0.0058 0.6271 0.2066 -0.6688 0.3791 0.6238 0.1412 -0.7294 -0.2068 0.6498 0.0537 -0.9033 -0.2405 -0.3334 -0.1232 -0.6546 0.1851 0.7038 0.2047 -0.7663 0.1627 0.6172 0.0735 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6505 0.3764 0.6149 0.2389 -0.6603 0.322 0.5483 0.3995 -0.751 -0.0058 0.6271 0.2066 -0.6688 0.3791 0.6238 0.1412 -0.7294 -0.2068 0.6498 0.0537 -0.9033 -0.2405 -0.3334 -0.1232 -0.6546 0.1851 0.7038 0.2047 -0.7663 0.1627 0.6172 0.0735 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6505 0.3764 0.6149 0.2389 -0.6603 0.322 0.5483 0.3995 -0.751 -0.0058 0.6271 0.2066 -0.6688 0.3791 0.6238 0.1412 -0.7294 -0.2068 0.6498 0.0537 -0.9033 -0.2405 -0.3334 -0.1232 -0.6546 0.1851 0.7038 0.2047 -0.7663 0.1627 0.6172 0.0735 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3755 0.6154 0.2389 -0.6603 0.322 0.5483 0.3995 -0.7512 -0.0054 0.6273 0.2057 -0.6683 0.3783 0.6241 0.1439 -0.7292 -0.2093 0.6492 0.0549 -0.9033 -0.2405 -0.3334 -0.1232 -0.6546 0.1851 0.7038 0.2047 -0.7663 0.1627 0.6172 0.0735 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3755 0.6154 0.2389 -0.6609 0.3218 0.5485 0.3983 -0.7512 -0.0054 0.6273 0.2057 -0.6683 0.3783 0.6241 0.1439 -0.7292 -0.2093 0.6492 0.0549 -0.9033 -0.2405 -0.3334 -0.1232 -0.6553 0.1861 0.7034 0.2033 -0.7663 0.1627 0.6172 0.0735 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3755 0.6154 0.2389 -0.6609 0.3218 0.5485 0.3983 -0.7512 -0.0054 0.6273 0.2057 -0.6683 0.3783 0.6241 0.1439 -0.7292 -0.2093 0.6492 0.0549 -0.9033 -0.2405 -0.3334 -0.1232 -0.6553 0.1861 0.7034 0.2033 -0.7663 0.1627 0.6172 0.0735 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3755 0.6154 0.2389 -0.6609 0.3218 0.5485 0.3983 -0.7512 -0.0054 0.6273 0.2057 -0.6683 0.3783 0.6241 0.1439 -0.7292 -0.2093 0.6492 0.0549 -0.9033 -0.2413 -0.3321 -0.125 -0.6553 0.1861 0.7034 0.2033 -0.7663 0.1627 0.6172 0.0735 -0.9261 0.0092 -0.3766 -0.0189
-0.7859 0.178 0.577 0.1333 -0.6506 0.3755 0.6154 0.2389 -0.6609 0.3218 0.5485 0.3983 -0.7512 -0.0054 0.6273 0.2057 -0.6683 0.3783 0.6241 0.1439 -0.7292 -0.2093 0.6492 0.0549 -0.9033 -0.2413 -0.3321 -0.125 -0.6553 0.1861 0.7034 0.2033 -0.7663 0.1627 0.6172 0.0735 -0.9272 0.009 -0.374 -0.0186
-0.7859 0.178 0.577 0.1333 -0.6506 0.3755 0.6154 0.2389 -0.6609 0.3218 0.5485 0.3983 -0.7512 -0.0054 0.6273 0.2057 -0.6683 0.3783 0.6241 0.1439 -0.7292 -0.2093 0.6492 0.0549 -0.9033 -0.2413 -0.3321 -0.125 -0.6553 0.1861 0.7034 0.2033 -0.7663 0.1627 0.6172 0.0735 -0.9272 0.009 -0.374 -0.0186
-0.7859 0.178 0.577 0.1333 -0.6506 0.3755 0.6154 0.2389 -0.6609 0.3218 0.5485 0.3983 -0.7512 -0.0054 0.6273 0.2057 -0.6683 0.3783 0.6241 0.1439 -0.7292 -0.2093 0.6492 0.0549 -0.9033 -0.2413 -0.3321 -0.125 -0.6553 0.1861 0.7034 0.2033 -0.7663 0.1627 0.6172 0.0735 -0.9272 0.009 -0.374 -0.0186
-0.7859 0.178 0.577 0.1333 -0.6508 0.374 0.6158 0.2396 -0.6609 0.3218 0.5485 0.3983 -0.7504 -0.0053 0.6284 0.2052 -0.669 0.3744 0.6253 0.1458 -0.7299 -0.2124 0.6473 0.0549 -0.9033 -0.2413 -0.3321 -0.125 -0.6553 0.1861 0.7034 0.2033 -0.7663 0.1627 0.6172 0.0735 -0.9272 0.009 -0.374 -0.0186
